"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
459,"459","LINCOLN-MULLER",,"33.83252","-117.94951",,,,,
460,"460","LINCOLN-CRESCENT",,"33.83231","-117.94662",,,,,
461,"461","LINCOLN-EUCLID",,"33.83239","-117.94062",,,,,
462,"462","LINCOLN-LOARA",,"33.83253","-117.93683",,,,,
465,"465","LINCOLN-WEST",,"33.83257","-117.92679",,,,,
467,"467","LINCOLN-CITRON",,"33.83322","-117.92348",,,,,
468,"468","LINCOLN-HARBOR",,"33.83430","-117.91879",,,,,
469,"469","LINCOLN-CLEMENTINE",,"33.83517","-117.91728",,,,,
470,"470","LINCOLN-ANAHEIM",,"33.83582","-117.91531",,,,,
471,"471","LINCOLN-CLAUDINA",,"33.83701","-117.91259",,,,,
472,"472","LINCOLN-OLIVE",,"33.83736","-117.91002",,,,,
473,"473","LINCOLN-EAST",,"33.83818","-117.90189",,,,,
474,"474","LINCOLN-LA PLAZA",,"33.83892","-117.89874",,,,,
475,"475","LINCOLN-EVERGREEN",,"33.83990","-117.89440",,,,,
476,"476","LINCOLN-STATE COLLEGE",,"33.83965","-117.88822",,,,,
477,"477","LINCOLN-PEREGRINE",,"33.83899","-117.88371",,,,,
478,"478","LINCOLN-SUNKIST",,"33.83842","-117.88005",,,,,
479,"479","LINCOLN-RIO VISTA",,"33.83703","-117.87141",,,,,
480,"480","LINCOLN-KINGSLEY",,"33.83634","-117.86750",,,,,
481,"481","LINCOLN-KINGSLEY",,"33.83647","-117.86702",,,,,
483,"483","LINCOLN-RIO VISTA",,"33.83715","-117.87151",,,,,
484,"484","LINCOLN-SUNKIST",,"33.83859","-117.88006",,,,,
485,"485","LINCOLN-PEREGRINE",,"33.83927","-117.88425",,,,,
486,"486","LINCOLN-STATE COLLEGE",,"33.84014","-117.88966",,,,,
487,"487","LINCOLN-EVERGREEN",,"33.84005","-117.89457",,,,,
488,"488","LINCOLN-LA PLAZA",,"33.83906","-117.89891",,,,,
489,"489","LINCOLN-EAST",,"33.83814","-117.90321",,,,,
490,"490","LINCOLN-OLIVE",,"33.83745","-117.91135",,,,,
491,"491","LINCOLN-ANAHEIM",,"33.83704","-117.91303",,,,,
492,"492","LINCOLN-ANAHEIM",,"33.83649","-117.91504",,,,,
493,"493","LINCOLN-LEMON",,"33.83584","-117.91685",,,,,
494,"494","LINCOLN-HARBOR",,"33.83456","-117.91871",,,,,
496,"496","LINCOLN-CITRON",,"33.83330","-117.92376",,,,,
497,"497","LINCOLN-WEST",,"33.83281","-117.92734",,,,,
500,"500","LINCOLN-LOARA",,"33.83268","-117.93745",,,,,
501,"501","LINCOLN-EUCLID",,"33.83259","-117.94203",,,,,
502,"502","LINCOLN-CRESCENT",,"33.83260","-117.94789",,,,,
503,"503","LINCOLN-MULLER",,"33.83264","-117.95060",,,,,
504,"504","LINCOLN-ALADDIN",,"33.83260","-117.95446",,,,,
505,"505","LINCOLN-BROOKHURST",,"33.83261","-117.96004",,,,,
507,"507","LINCOLN-GILBERT",,"33.83243","-117.96869",,,,,
508,"508","LINCOLN-GAIN",,"33.83239","-117.97287",,,,,
509,"509","LINCOLN-MAGNOLIA",,"33.83233","-117.97686",,,,,
510,"510","LINCOLN-LA REINA",,"33.83227","-117.97995",,,,,
511,"511","LINCOLN-DALE",,"33.83223","-117.98520",,,,,
512,"512","LINCOLN-BEL AIR",,"33.83218","-117.98884",,,,,
513,"513","LINCOLN-BEACH",,"33.83216","-117.99430",,,,,
514,"514","LINCOLN-GRAND",,"33.83212","-117.99840",,,,,
515,"515","LINCOLN-WESTERN",,"33.83210","-118.00267",,,,,
516,"516","LINCOLN-WESTCHESTER",,"33.83205","-118.00528",,,,,
517,"517","MAGNOLIA-WINSTON",,"33.81437","-117.97569",,,,,
518,"518","MAGNOLIA-BALL",,"33.81732","-117.97572",,,,,
519,"519","MAGNOLIA-STONYBROOK",,"33.82181","-117.97576",,,,,
520,"520","MAGNOLIA-ORANGE",,"33.82471","-117.97579",,,,,
521,"521","MAGNOLIA-BROADWAY",,"33.82893","-117.97583",,,,,
522,"522","MAGNOLIA-LINCOLN",,"33.83261","-117.97587",,,,,
523,"523","MAGNOLIA-ENT 425 COMMON",,"33.83696","-117.97593",,,,,
524,"524","MAGNOLIA-CRESCENT",,"33.83914","-117.97594",,,,,
525,"525","MAGNOLIA-GREENLEAF",,"33.84263","-117.97597",,,,,
526,"526","MAGNOLIA-LA PALMA",,"33.84652","-117.97601",,,,,
527,"527","MAGNOLIA-WOODLAND",,"33.84973","-117.97605",,,,,
530,"530","MAGNOLIA-WOODLAND",,"33.84961","-117.97633",,,,,
531,"531","MAGNOLIA-LA PALMA",,"33.84642","-117.97631",,,,,
532,"532","MAGNOLIA-GREENLEAF",,"33.84207","-117.97626",,,,,
533,"533","MAGNOLIA-CRESCENT",,"33.83979","-117.97625",,,,,
534,"534","MAGNOLIA-ENT 425 COMMON",,"33.83692","-117.97621",,,,,
535,"535","MAGNOLIA-LINCOLN",,"33.83186","-117.97617",,,,,
536,"536","MAGNOLIA-BROADWAY",,"33.82819","-117.97612",,,,,
537,"537","MAGNOLIA-ORANGE",,"33.82447","-117.97602",,,,,
538,"538","MAGNOLIA-STONYBROOK",,"33.82191","-117.97597",,,,,
539,"539","MAGNOLIA-BALL",,"33.81724","-117.97601",,,,,
540,"540","MAGNOLIA-WINSTON",,"33.81361","-117.97598",,,,,
541,"541","MANCHESTER-HARBOR",,"33.81275","-117.91383",,,,,
542,"542","MILLER-LA PALMA",,"33.85415","-117.84698",,,,,
543,"543","MILLER-ENT 1230 BOEING SPACE AND",,"33.85769","-117.84815",,,,,
545,"545","MILLER-MIRALOMA",,"33.86106","-117.84947",,,,,
546,"546","MILLER-ENT 1371 DATATECH",,"33.86366","-117.85041",,,,,
547,"547","MILLER-ORANGETHORPE",,"33.86724","-117.85164",,,,,
549,"549","MILLER-ENT 1371 DATATECH",,"33.86363","-117.85060",,,,,
550,"550","MILLER-MIRALOMA",,"33.85957","-117.84914",,,,,
551,"551","MILLER-ENT 1231 ANAHEIM",,"33.85736","-117.84834",,,,,
562,"562","ORANGETHORPE-LEMON",,"33.85934","-117.91949",,,,,
563,"563","ORANGETHORPE-ENT 400 RSI HOME",,"33.85937","-117.91372",,,,,
564,"564","ORANGETHORPE-ORANGETHORPE PARK",,"33.85941","-117.90983",,,,,
565,"565","ORANGETHORPE-STATE COLLEGE",,"33.85957","-117.88897",,,,,
567,"567","ORANGETHORPE-KRAEMER",,"33.86502","-117.86190",,,,,
568,"568","ORANGETHORPE-THAMES",,"33.86659","-117.85555",,,,,
569,"569","ORANGETHORPE-MILLER",,"33.86737","-117.85241",,,,,
570,"570","ORANGETHORPE-CHAPMAN",,"33.86834","-117.84826",,,,,
572,"572","ORANGETHORPE-TUSTIN",,"33.86817","-117.84338",,,,,
573,"573","ORANGETHORPE-LAKEVIEW",,"33.86661","-117.81810",,,,,
574,"574","ORANGETHORPE-GLENVIEW",,"33.86619","-117.81440",,,,,
575,"575","ORANGETHORPE-KELLOGG",,"33.86457","-117.80396",,,,,
577,"577","ORANGETHORPE-CONCERTO",,"33.86365","-117.79856",,,,,
578,"578","ORANGETHORPE-WILLOW WOODS",,"33.86312","-117.79549",,,,,
580,"580","ORANGETHORPE-IMPERIAL",,"33.86273","-117.79072",,,,,
582,"582","ORANGETHORPE-WILLOW WOODS",,"33.86330","-117.79572",,,,,
583,"583","ORANGETHORPE-CONCERTO",,"33.86388","-117.79881",,,,,
585,"585","ORANGETHORPE-KELLOGG",,"33.86488","-117.80467",,,,,
586,"586","ORANGETHORPE-GLENVIEW",,"33.86635","-117.81382",,,,,
587,"587","ORANGETHORPE-CROWTHER",,"33.86759","-117.85238",,,,,
589,"589","ORANGETHORPE-THAMES",,"33.86671","-117.85604",,,,,
590,"590","ORANGETHORPE-KRAEMER",,"33.86497","-117.86332",,,,,
591,"591","ORANGETHORPE-COMMUNITY",,"33.86414","-117.86691",,,,,
592,"592","ORANGETHORPE-RAYMOND",,"33.85959","-117.90773",,,,,
593,"593","ORANGETHORPE-ORANGETHORPE PARK",,"33.85972","-117.91033",,,,,
594,"594","ORANGETHORPE-ENT 301 EMPI",,"33.85967","-117.91532",,,,,
612,"612","RIVERDALE-LAKEVIEW",,"33.85269","-117.81631",,,,,
617,"617","ROOSEVELT-SANTA ANA CANYON",,"33.86691","-117.74646",,,,,
627,"627","SANTA ANA CANYON-FESTIVAL CENTER",,"33.86838","-117.75132",,,,,
628,"628","SANTA ANA CANYON-FESTIVAL",,"33.86833","-117.75197",,,,,
629,"629","SANTA ANA CANYON-ROOSEVELT",,"33.86705","-117.74570",,,,,
630,"630","SANTA ANA CANYON-WEIR CANYON",,"33.86767","-117.74351",,,,,
643,"643","STATE COLLEGE-ORANGEWOOD",,"33.79705","-117.88899",,,,,
644,"644","STATE COLLEGE-GENE AUTRY",,"33.79913","-117.88907",,,,,
645,"645","STATE COLLEGE-KATELLA",,"33.80376","-117.88903",,,,,
646,"646","STATE COLLEGE-HOWELL",,"33.80663","-117.88911",,,,,
647,"647","STATE COLLEGE-CERRITOS",,"33.81094","-117.88911",,,,,
648,"648","STATE COLLEGE-WINSTON",,"33.81469","-117.88914",,,,,
649,"649","STATE COLLEGE-BALL",,"33.81849","-117.88916",,,,,
651,"651","STATE COLLEGE-TURIN",,"33.82244","-117.88915",,,,,
652,"652","STATE COLLEGE-WAGNER",,"33.82588","-117.88916",,,,,
653,"653","STATE COLLEGE-VERMONT",,"33.82820","-117.88915",,,,,
655,"655","STATE COLLEGE-SOUTH",,"33.83327","-117.88914",,,,,
657,"657","STATE COLLEGE-WESTPORT",,"33.83755","-117.88914",,,,,
658,"658","STATE COLLEGE-LINCOLN",,"33.84043","-117.88911",,,,,
659,"659","STATE COLLEGE-UNDERHILL",,"33.84247","-117.88910",,,,,
660,"660","STATE COLLEGE-REDWOOD",,"33.84472","-117.88909",,,,,
661,"661","STATE COLLEGE-LA PALMA",,"33.84766","-117.88909",,,,,
662,"662","STATE COLLEGE-PLACENTIA",,"33.85114","-117.88914",,,,,
663,"663","STATE COLLEGE-VIA BURTON",,"33.85687","-117.88926",,,,,
664,"664","STATE COLLEGE-ORANGETHORPE",,"33.85897","-117.88927",,,,,
665,"665","STATE COLLEGE-VIA BURTON",,"33.85714","-117.88954",,,,,
666,"666","STATE COLLEGE-ROMNEYA",,"33.85051","-117.88941",,,,,
667,"667","STATE COLLEGE-LA PALMA",,"33.84679","-117.88939",,,,,
668,"668","STATE COLLEGE-REDWOOD",,"33.84456","-117.88938",,,,,
669,"669","STATE COLLEGE-UNDERHILL",,"33.84274","-117.88938",,,,,
670,"670","STATE COLLEGE-LINCOLN",,"33.83953","-117.88939",,,,,
671,"671","STATE COLLEGE-SANTA ANA",,"33.83709","-117.88941",,,,,
672,"672","STATE COLLEGE-CHELSEA",,"33.83403","-117.88938",,,,,
673,"673","STATE COLLEGE-SOUTH",,"33.83139","-117.88941",,,,,
675,"675","STATE COLLEGE-VERMONT",,"33.82745","-117.88945",,,,,
676,"676","STATE COLLEGE-CORTNEY",,"33.82371","-117.88946",,,,,
677,"677","STATE COLLEGE-CLIFPARK",,"33.82053","-117.88947",,,,,
678,"678","STATE COLLEGE-BALL",,"33.81771","-117.88946",,,,,
679,"679","STATE COLLEGE-WINSTON",,"33.81415","-117.88944",,,,,
680,"680","STATE COLLEGE-CERRITOS",,"33.81005","-117.88944",,,,,
681,"681","STATE COLLEGE-HOWELL",,"33.80671","-117.88942",,,,,
682,"682","STATE COLLEGE-KATELLA",,"33.80300","-117.88939",,,,,
683,"683","STATE COLLEGE-GENE AUTRY",,"33.79993","-117.88938",,,,,
684,"684","STATE COLLEGE-ORANGEWOOD",,"33.79710","-117.88945",,,,,
685,"685","TUSTIN-SANTA ANA CANYON",,"33.84317","-117.83293",,,,,
686,"686","TUSTIN-VALLEY FORGE",,"33.84589","-117.83393",,,,,
687,"687","TUSTIN-LA PALMA",,"33.85597","-117.83710",,,,,
688,"688","TUSTIN-JEFFERSON",,"33.85849","-117.83771",,,,,
689,"689","TUSTIN-MIRALOMA",,"33.86304","-117.84202",,,,,
690,"690","TUSTIN-MIRALOMA",,"33.86270","-117.84222",,,,,
691,"691","TUSTIN-ENTERPRISE",,"33.85985","-117.83975",,,,,
692,"692","TUSTIN-LA PALMA",,"33.85631","-117.83752",,,,,
693,"693","TUSTIN-PACIFIC CENTER",,"33.85356","-117.83770",,,,,
694,"694","TUSTIN-RIVERDALE",,"33.84659","-117.83470",,,,,
695,"695","TUSTIN-SANTA ANA CANYON",,"33.84306","-117.83322",,,,,
696,"696","WALNUT-KATELLA",,"33.80350","-117.92814",,,,,
697,"697","WALNUT-CALLE DE LAS ESTRELLAS",,"33.80751","-117.92828",,,,,
698,"698","WALNUT-CERRITOS",,"33.81066","-117.92830",,,,,
717,"717","WEIR CANYON-LA PALMA",,"33.87470","-117.75052",,,,,
718,"718","ANAHEIM STADIUM AMTRAK-ADJACENT TO MAIN ENTRANCE",,"33.80359","-117.88272",,,,,
720,"720","ANAHEIM CANYON METROLINK STATION DOCK 2",,"33.85415","-117.83967",,,,,
721,"721","ANAHEIM CANYON METROLINK STATION DOCK 3",,"33.85416","-117.83951",,,,,
722,"722","INTERIOR-BLDG 201",,"33.85350","-117.85155",,,,,
733,"733","SOUTH-JERSEY",,"33.85832","-118.08576",,,,,
734,"734","SOUTH-ELAINE",,"33.85841","-118.07643",,,,,
735,"735","SOUTH-NORWALK",,"33.85841","-118.07267",,,,,
736,"736","SOUTH-NORWALK",,"33.85861","-118.07257",,,,,
737,"737","SOUTH-ELAINE",,"33.85865","-118.07693",,,,,
738,"738","SOUTH-JERSEY",,"33.85851","-118.08562",,,,,
740,"740","ARTESIA-ROSTRATA",,"33.87333","-118.00561",,,,,
741,"741","ARTESIA-WESTERN",,"33.87335","-118.00222",,,,,
742,"742","ARTESIA-BEACH",,"33.87338","-117.99897",,,,,
743,"743","ARTESIA-BEACH",,"33.87355","-117.99947",,,,,
744,"744","ARTESIA-WESTERN",,"33.87354","-118.00251",,,,,
745,"745","ARTESIA-BOYTROIDES",,"33.87354","-118.00647",,,,,
746,"746","BALL-VALLEY VIEW",,"33.81696","-118.02724",,,,,
747,"747","BALL-JUANITA",,"33.81701","-118.02357",,,,,
748,"748","BALL-HOLDER",,"33.81706","-118.01914",,,,,
749,"749","BALL-YOSEMITE",,"33.81730","-118.01618",,,,,
750,"750","BEACH-COMMONWEALTH",,"33.87023","-117.99808",,,,,
751,"751","BEACH-STANTON",,"33.83737","-117.99443",,,,,
752,"752","BEACH-CRESCENT",,"33.84015","-117.99563",,,,,
753,"753","BEACH-CRESCENT",,"33.84297","-117.99691",,,,,
754,"754","BEACH-LA PALMA",,"33.84711","-117.99782",,,,,
755,"755","BEACH-EL CAPITAN",,"33.85158","-117.99780",,,,,
756,"756","BEACH-ORANGETHORPE",,"33.85962","-117.99795",,,,,
758,"758","BEACH-PINCHOT",,"33.86346","-117.99800",,,,,
760,"760","BEACH-AUTO CENTER DRIVE",,"33.86797","-117.99804",,,,,
761,"761","BEACH-ARTESIA",,"33.87383","-117.99812",,,,,
762,"762","BEACH-FRANKLIN",,"33.87713","-117.99816",,,,,
763,"763","BEACH-CASCADE",,"33.88192","-117.99756",,,,,
764,"764","BEACH-MALVERN",,"33.88481","-117.99507",,,,,
765,"765","BEACH-CAMERON",,"33.88764","-117.99322",,,,,
767,"767","BEACH-DURANGO",,"33.89287","-117.98951",,,,,
768,"768","BEACH-DURANGO",,"33.89252","-117.99012",,,,,
769,"769","BEACH-DURANGO",,"33.89075","-117.99134",,,,,
770,"770","BEACH-DURANGO",,"33.88825","-117.99314",,,,,
771,"771","BEACH-LA MIRADA",,"33.88401","-117.99604",,,,,
772,"772","BEACH-STAGE",,"33.88195","-117.99805",,,,,
773,"773","BEACH-FRANKLIN",,"33.87696","-117.99836",,,,,
774,"774","BEACH-ARTESIA",,"33.87376","-117.99842",,,,,
775,"775","BEACH-COMMONWEALTH",,"33.86946","-117.99837",,,,,
776,"776","BEACH-AUTO CENTER DRIVE",,"33.86690","-117.99836",,,,,
778,"778","BEACH-10TH",,"33.86308","-117.99834",,,,,
780,"780","BEACH-ORANGETHORPE",,"33.85923","-117.99829",,,,,
782,"782","BEACH-EL CAPITAN",,"33.85123","-117.99821",,,,,
783,"783","BEACH-LA PALMA",,"33.84703","-117.99816",,,,,
784,"784","BEACH-CRESCENT",,"33.84239","-117.99710",,,,,
785,"785","BEACH-CRESCENT",,"33.83968","-117.99588",,,,,
786,"786","BEACH-STANTON",,"33.83692","-117.99462",,,,,
787,"787","CABALLERO-DESCANSO",,"33.86633","-118.02415",,,,,
789,"789","COMMONWEALTH-BEACH",,"33.86972","-117.99728",,,,,
790,"790","COMMONWEALTH-STANTON",,"33.86977","-117.99349",,,,,
792,"792","COMMONWEALTH-INDIANA",,"33.86979","-117.98919",,,,,
794,"794","COMMONWEALTH-DALE",,"33.87004","-117.98574",,,,,
795,"795","COMMONWEALTH-INDIANA",,"33.87001","-117.98996",,,,,
797,"797","COMMONWEALTH-MARSHALL",,"33.86996","-117.99460",,,,,
800,"800","CRESCENT-STANTON",,"33.83928","-117.99310",,,,,
801,"801","CRESCENT-LOCUST",,"33.83931","-117.99049",,,,,
802,"802","CRESCENT-DALE",,"33.83954","-117.98545",,,,,
803,"803","CRESCENT-MERCURY",,"33.83951","-117.98915",,,,,
804,"804","CRESCENT-STANTON",,"33.83954","-117.99329",,,,,
808,"808","KNOTT-LINCOLN",,"33.83237","-118.01083",,,,,
809,"809","KNOTT-MONROE",,"33.83477","-118.01085",,,,,
810,"810","KNOTT-CRESCENT",,"33.83972","-118.01097",,,,,
811,"811","KNOTT-HOLDER",,"33.84363","-118.01101",,,,,
812,"812","KNOTT-LA PALMA",,"33.84689","-118.01104",,,,,
813,"813","KNOTT-THELMA",,"33.85059","-118.01105",,,,,
814,"814","KNOTT-EL VERANO",,"33.85266","-118.01107",,,,,
815,"815","KNOTT-ORANGETHORPE",,"33.85926","-118.01108",,,,,
816,"816","KNOTT-CABALLERO",,"33.86321","-118.01115",,,,,
818,"818","KNOTT-8TH",,"33.86778","-118.01120",,,,,
819,"819","KNOTT-VILLAGE",,"33.87006","-118.01121",,,,,
820,"820","KNOTT-ARTESIA",,"33.87269","-118.01125",,,,,
821,"821","KNOTT-ARTESIA",,"33.87218","-118.01158",,,,,
822,"822","KNOTT-VILLAGE",,"33.86995","-118.01151",,,,,
823,"823","KNOTT-8TH",,"33.86665","-118.01147",,,,,
825,"825","KNOTT-CABALLERO",,"33.86275","-118.01143",,,,,
826,"826","KNOTT-ORANGETHORPE",,"33.85836","-118.01137",,,,,
827,"827","KNOTT-BERRY",,"33.85219","-118.01134",,,,,
828,"828","KNOTT-THELMA",,"33.85047","-118.01134",,,,,
829,"829","KNOTT-LA PALMA",,"33.84741","-118.01130",,,,,
830,"830","KNOTT-HOLDER",,"33.84344","-118.01127",,,,,
831,"831","KNOTT-SANTA MARTA",,"33.84114","-118.01122",,,,,
832,"832","KNOTT-CRESCENT",,"33.83894","-118.01121",,,,,
833,"833","KNOTT-YOUNGER",,"33.83452","-118.01116",,,,,
834,"834","KNOTT-MOUNT WATERMAN",,"33.82193","-118.01094",,,,,
835,"835","LA PALMA-VALLEY VIEW",,"33.84629","-118.02801",,,,,
836,"836","LA PALMA-SAN RAFAEL",,"33.84633","-118.02377",,,,,
837,"837","LA PALMA-SAN MARINO",,"33.84636","-118.01878",,,,,
838,"838","LA PALMA-SAN HILARIO",,"33.84641","-118.01362",,,,,
839,"839","LA PALMA-KNOTT",,"33.84642","-118.01039",,,,,
840,"840","LA PALMA-EL MONTE",,"33.84652","-118.00702",,,,,
841,"841","LA PALMA-WESTERN",,"33.84648","-118.00182",,,,,
842,"842","LA PALMA-BEACH",,"33.84651","-117.99745",,,,,
843,"843","LA PALMA-STANTON",,"33.84651","-117.99326",,,,,
844,"844","LA PALMA-BUENA PARK DOWNTOWN",,"33.84654","-117.99016",,,,,
845,"845","LA PALMA-DALE",,"33.84657","-117.98570",,,,,
847,"847","LA PALMA-WOODLAND",,"33.84669","-117.97863",,,,,
849,"849","LA PALMA-DALE",,"33.84685","-117.98467",,,,,
850,"850","LA PALMA-BUENA PARK DOWNTOWN",,"33.84680","-117.99043",,,,,
851,"851","LA PALMA-STANTON",,"33.84677","-117.99415",,,,,
852,"852","LA PALMA-BEACH",,"33.84676","-117.99847",,,,,
853,"853","LA PALMA-WESTERN",,"33.84673","-118.00200",,,,,
854,"854","LA PALMA-EL MONTE",,"33.84668","-118.00720",,,,,
855,"855","LA PALMA-KNOTT",,"33.84663","-118.01237",,,,,
857,"857","LA PALMA-SAN MARINO",,"33.84656","-118.01960",,,,,
858,"858","LA PALMA-SAN RAFAEL",,"33.84652","-118.02457",,,,,
859,"859","LINCOLN-VALLEY VIEW",,"33.83162","-118.02781",,,,,
860,"860","LINCOLN-HOFFMAN",,"33.83171","-118.02495",,,,,
861,"861","LINCOLN-HOLDER",,"33.83173","-118.01859",,,,,
862,"862","LINCOLN-VIA VISTA",,"33.83180","-118.01507",,,,,
863,"863","LINCOLN-KNOTT",,"33.83200","-118.01138",,,,,
864,"864","LINCOLN-VIA VISTA",,"33.83195","-118.01480",,,,,
865,"865","LINCOLN-HOLDER",,"33.83194","-118.01941",,,,,
866,"866","LINCOLN-HOFFMAN",,"33.83189","-118.02487",,,,,
867,"867","LINCOLN-VALLEY VIEW",,"33.83185","-118.02904",,,,,
869,"869","MAGNOLIA-VALENCIA",,"33.86595","-117.97648",,,,,
870,"870","MAGNOLIA-OLIVE",,"33.86247","-117.97642",,,,,
875,"875","ORANGETHORPE-VALLEY VIEW",,"33.85866","-118.02815",,,,,
876,"876","ORANGETHORPE-ORIOLE",,"33.85866","-118.02563",,,,,
877,"877","ORANGETHORPE-PELICAN",,"33.85868","-118.02340",,,,,
878,"878","ORANGETHORPE-HOLDER",,"33.85871","-118.01936",,,,,
879,"879","ORANGETHORPE-SANDBURG",,"33.85872","-118.01691",,,,,
880,"880","ORANGETHORPE-KNOTT",,"33.85874","-118.01395",,,,,
881,"881","ORANGETHORPE-KNOTT",,"33.85875","-118.01079",,,,,
882,"882","ORANGETHORPE-MCNEIL",,"33.85878","-118.00712",,,,,
883,"883","ORANGETHORPE-WESTERN",,"33.85883","-118.00179",,,,,
884,"884","ORANGETHORPE-BEACH",,"33.85884","-117.99749",,,,,
885,"885","ORANGETHORPE-STANTON",,"33.85893","-117.99347",,,,,
886,"886","ORANGETHORPE-KASS",,"33.85896","-117.98815",,,,,
887,"887","ORANGETHORPE-MAGNOLIA",,"33.85921","-117.97714",,,,,
888,"888","ORANGETHORPE-AUTO CENTER DRIVE",,"33.85919","-117.98059",,,,,
889,"889","ORANGETHORPE-INDIANA",,"33.85914","-117.99078",,,,,
890,"890","ORANGETHORPE-STANTON",,"33.85913","-117.99394",,,,,
891,"891","ORANGETHORPE-BEACH",,"33.85919","-117.99895",,,,,
892,"892","ORANGETHORPE-WESTERN",,"33.85904","-118.00323",,,,,
893,"893","ORANGETHORPE-MCNEIL",,"33.85908","-118.00718",,,,,
894,"894","ORANGETHORPE-KNOTT",,"33.85901","-118.01102",,,,,
895,"895","ORANGETHORPE-KNOTT",,"33.85898","-118.01495",,,,,
896,"896","ORANGETHORPE-SANDBURG",,"33.85896","-118.01822",,,,,
897,"897","ORANGETHORPE-ARAGON",,"33.85894","-118.02107",,,,,
898,"898","ORANGETHORPE-HERMOSA",,"33.85893","-118.02370",,,,,
899,"899","ORANGETHORPE-VALLEY VIEW",,"33.85891","-118.02847",,,,,
900,"900","REGIO-ALTURA",,"33.87111","-118.02018",,,,,
902,"902","STANTON-CRESCENT",,"33.83978","-117.99377",,,,,
903,"903","VALLEY VIEW-CERRITOS",,"33.81025","-118.02802",,,,,
904,"904","VALLEY VIEW-MARIAN",,"33.81302","-118.02804",,,,,
905,"905","VALLEY VIEW-BELLE",,"33.81514","-118.02805",,,,,
906,"906","VALLEY VIEW-LINCOLN",,"33.83247","-118.02824",,,,,
907,"907","VALLEY VIEW-LOS RANCHOS",,"33.83574","-118.02827",,,,,
908,"908","VALLEY VIEW-SAN REMO",,"33.83850","-118.02830",,,,,
909,"909","VALLEY VIEW-SAN RAFAEL",,"33.84327","-118.02840",,,,,
910,"910","VALLEY VIEW-LA PALMA",,"33.84731","-118.02837",,,,,
911,"911","VALLEY VIEW-ORANGETHORPE",,"33.85937","-118.02851",,,,,
912,"912","VALLEY VIEW-CENTERPOINTE",,"33.86123","-118.02851",,,,,
913,"913","VALLEY VIEW-CABALLERO",,"33.86593","-118.02857",,,,,
914,"914","VALLEY VIEW-ORANGETHORPE",,"33.85826","-118.02883",,,,,
915,"915","VALLEY VIEW-LA CANADA",,"33.84961","-118.02875",,,,,
916,"916","VALLEY VIEW-CRESCENT",,"33.83866","-118.02859",,,,,
917,"917","VALLEY VIEW-LOS RANCHOS",,"33.83550","-118.02859",,,,,
918,"918","VALLEY VIEW-LINCOLN",,"33.83194","-118.02849",,,,,
919,"919","ASSOCIATED-IMPERIAL",,"33.91118","-117.87997",,,,,
920,"920","ASSOCIATED-GREENBRIAR",,"33.91366","-117.87796",,,,,
921,"921","ASSOCIATED-EUCALYPTUS",,"33.91653","-117.87611",,,,,
922,"922","ASSOCIATED-BIRCH",,"33.91768","-117.87618",,,,,
923,"923","ASSOCIATED-GREENBRIAR",,"33.91379","-117.87820",,,,,
924,"924","BIRCH-BREA",,"33.91793","-117.89906",,,,,
925,"925","BIRCH-FLOWER",,"33.91750","-117.89678",,,,,
926,"926","BIRCH-POPLAR",,"33.91760","-117.89276",,,,,
927,"927","BIRCH-RANDOLPH",,"33.91764","-117.88936",,,,,
928,"928","BIRCH-BREA MALL",,"33.91776","-117.88580",,,,,
930,"930","BIRCH-REDBAY",,"33.91788","-117.87785",,,,,
931,"931","BIRCH-ASSOCIATED",,"33.91796","-117.87533",,,,,
932,"932","BIRCH-ASSOCIATED",,"33.91807","-117.87067",,,,,
933,"933","BIRCH-KRAEMER",,"33.91814","-117.86447",,,,,
941,"941","BIRCH-KRAEMER",,"33.91835","-117.86435",,,,,
942,"942","BIRCH-ASSOCIATED",,"33.91828","-117.87014",,,,,
943,"943","BIRCH-ASSOCIATED",,"33.91817","-117.87566",,,,,
944,"944","BIRCH-REDBAY",,"33.91809","-117.87910",,,,,
945,"945","BIRCH-STATE COLLEGE",,"33.91804","-117.88387",,,,,
946,"946","BIRCH-MARKET PLACE",,"33.91795","-117.88687",,,,,
947,"947","BIRCH-RANDOLPH",,"33.91787","-117.89029",,,,,
948,"948","BIRCH-POPLAR",,"33.91781","-117.89372",,,,,
949,"949","BIRCH-FLOWER",,"33.91772","-117.89754",,,,,
950,"950","BREA-FIR",,"33.90995","-117.90376",,,,,
951,"951","BREA-ELM",,"33.91291","-117.90217",,,,,
952,"952","BREA-IMPERIAL",,"33.91694","-117.89995",,,,,
953,"953","BREA-BIRCH",,"33.91869","-117.89897",,,,,
954,"954","BREA-ASH",,"33.92025","-117.89812",,,,,
955,"955","BREA-CYPRESS",,"33.92317","-117.89665",,,,,
956,"956","BREA-LAMBERT",,"33.92559","-117.89557",,,,,
957,"957","BREA-PEPPER TREE",,"33.92815","-117.89535",,,,,
958,"958","BREA-STATE COLLEGE",,"33.93054","-117.89441",,,,,
959,"959","BREA-CENTRAL",,"33.93173","-117.89420",,,,,
960,"960","BREA-PEPPER TREE",,"33.92859","-117.89543",,,,,
961,"961","BREA-LAMBERT",,"33.92444","-117.89629",,,,,
962,"962","BREA-BRACKEN",,"33.92154","-117.89784",,,,,
